DateAndTime,Temperature,WindSpeed,WindDirection,BarometricPressure,Visibility,Clouds,Humidity
2002-07-30 06:00:00,27.2,1,340,1005.4,97.0,7.0,38
2002-07-30 09:00:00,28.6,1,20,1004.3,97.0,4.0,31
2002-07-30 12:00:00,26.6,0,0,1004.6,98.0,10.0,41
2002-07-30 15:00:00,22.5,2,145,1006.6,97.0,4.0,53
2002-07-30 18:00:00,19.2,1,140,1009.7,95.0,2.0,60
2002-07-30 21:00:00,17.8,1,145,1009.1,95.0,10.0,64
2002-07-31 00:00:00,19.7,2,135,1007.8,98.0,10.0,49
2002-07-31 03:00:00,26.7,0,0,1007.1,97.0,10.0,38
2002-07-31 06:00:00,28.6,0,0,1006.4,97.0,10.0,38
2002-07-31 09:00:00,30.0,2,110,1005.2,97.0,10.0,24
2002-07-31 12:00:00,29.3,0,0,1005.5,97.0,10.0,30
2002-07-31 15:00:00,24.6,2,145,1009.5,97.0,10.0,44
2002-07-31 18:00:00,21.2,2,145,1007.2,95.0,6.0,46
2002-07-31 21:00:00,20.5,1,160,1007.1,95.0,10.0,48
2002-08-01 00:00:00,18.8,2,145,1011.0,98.0,6.0,54
2002-08-01 03:00:00,25.2,0,0,1009.2,98.0,1.0,46
2002-08-01 06:00:00,28.3,0,0,1007.7,97.0,4.0,37
2002-08-01 09:00:00,27.3,0,0,1007.5,97.0,10.0,39
2002-08-01 12:00:00,25.7,1,125,1008.6,97.0,10.0,44
2002-08-01 15:00:00,22.2,1,180,1009.8,97.0,3.0,52
2002-08-01 18:00:00,21.3,1,120,1010.1,95.0,2.0,53
2002-08-01 21:00:00,20.0,1,160,1010.1,95.0,10.0,52
2002-08-02 00:00:00,18.0,1,130,1009.5,98.0,0.0,59
2002-08-02 03:00:00,25.5,0,0,1007.5,98.0,0.0,44
2002-08-02 06:00:00,28.8,1,50,1005.9,98.0,1.0,39
2002-08-02 09:00:00,30.8,1,145,1004.4,97.0,6.0,35
2002-08-02 12:00:00,29.7,0,0,1004.2,97.0,8.0,40
2002-08-02 15:00:00,25.7,1,250,1007.4,97.0,10.0,52
2002-08-02 18:00:00,19.5,1,170,1010.7,95.0,0.0,56
2002-08-02 21:00:00,20.6,3,140,1008.8,95.0,1.0,45
2002-08-03 00:00:00,19.0,2,150,1008.5,98.0,3.0,60
2002-08-03 03:00:00,26.2,1,245,1006.6,98.0,0.0,43
2002-08-03 06:00:00,30.3,0,0,1004.4,97.0,1.0,36
2002-08-03 09:00:00,31.4,1,95,1002.5,97.0,2.0,31
2002-08-03 12:00:00,30.3,2,150,1002.5,97.0,10.0,42
2002-08-03 15:00:00,24.8,2,160,1004.2,97.0,10.0,43
2002-08-03 18:00:00,23.7,1,270,1008.2,95.0,10.0,51
2002-08-03 21:00:00,19.7,1,130,1008.0,95.0,0.0,63
2002-08-04 00:00:00,21.4,1,175,1004.6,97.0,10.0,54
2002-08-04 03:00:00,23.1,1,140,1004.9,97.0,10.0,64
2002-08-04 06:00:00,29.0,0,0,1003.3,97.0,10.0,38
2002-08-04 09:00:00,28.3,1,360,1003.3,97.0,10.0,41
2002-08-04 12:00:00,28.6,1,160,1003.4,98.0,10.0,40
2002-08-04 15:00:00,24.0,1,130,1005.9,97.0,10.0,43
2002-08-04 18:00:00,23.8,1,165,1004.5,95.0,7.0,46
2002-08-04 21:00:00,23.0,2,145,1004.0,95.0,10.0,48
2002-08-05 00:00:00,20.3,1,130,1007.6,98.0,10.0,54
2002-08-05 03:00:00,26.6,0,0,1006.2,97.0,3.0,41
2002-08-05 06:00:00,30.2,0,0,1005.0,97.0,2.0,33
2002-08-05 09:00:00,31.4,1,345,1004.1,97.0,1.0,27
2002-08-05 12:00:00,30.8,0,0,1004.1,97.0,1.0,28
2002-08-05 15:00:00,23.3,1,125,1006.9,97.0,0.0,45
2002-08-05 18:00:00,22.9,2,140,1006.7,95.0,7.0,40
2002-08-05 21:00:00,21.7,1,125,1006.6,95.0,10.0,43
2002-08-06 00:00:00,19.0,1,135,1006.1,98.0,0.0,54
2002-08-06 03:00:00,26.4,0,0,1003.8,98.0,0.0,44
2002-08-06 06:00:00,30.1,0,0,1002.1,97.0,1.0,30
2002-08-06 09:00:00,32.7,2,15,1000.8,97.0,1.0,28
2002-08-06 12:00:00,31.8,2,5,1000.9,97.0,1.0,28
2002-08-06 15:00:00,25.5,2,125,1003.3,97.0,2.0,50
2002-08-06 18:00:00,23.2,2,135,1006.2,95.0,0.0,40
2002-08-06 21:00:00,21.6,1,125,1005.7,95.0,0.0,43
2002-08-07 00:00:00,20.2,1,130,1004.4,98.0,0.0,55
2002-08-07 03:00:00,27.2,0,0,1001.8,98.0,0.0,42
2002-08-07 06:00:00,31.4,0,0,999.8,97.0,2.0,34
2002-08-07 09:00:00,32.4,1,350,998.8,97.0,7.0,34
2002-08-07 12:00:00,30.7,0,0,998.8,97.0,10.0,40
2002-08-07 15:00:00,27.1,1,135,1001.1,97.0,10.0,40
2002-08-07 18:00:00,24.1,2,130,1004.1,95.0,0.0,41
2002-08-07 21:00:00,22.7,2,155,1003.5,95.0,0.0,43
2002-08-08 00:00:00,25.2,1,125,1002.6,97.0,8.0,44
2002-08-08 03:00:00,27.2,2,155,1003.1,97.0,8.0,50
2002-08-08 06:00:00,33.8,0,0,1001.4,97.0,3.0,26
2002-08-08 09:00:00,35.4,0,0,999.7,97.0,2.0,22
2002-08-08 12:00:00,33.6,1,175,999.9,97.0,3.0,30
2002-08-08 15:00:00,26.4,1,125,1003.7,97.0,5.0,38
2002-08-08 18:00:00,25.6,1,130,1002.3,95.0,3.0,41
2002-08-08 21:00:00,24.6,1,140,1002.5,95.0,1.0,47
2002-08-09 00:00:00,22.6,0,0,1004.2,98.0,0.0,36
2002-08-09 03:00:00,29.9,1,350,1001.8,97.0,0.0,35
2002-08-09 06:00:00,31.8,1,40,1000.6,97.0,0.0,32
2002-08-09 09:00:00,34.0,2,15,998.8,97.0,1.0,28
2002-08-09 12:00:00,33.0,1,360,998.0,97.0,1.0,28
2002-08-09 15:00:00,26.8,2,150,1000.0,97.0,0.0,51
2002-08-09 18:00:00,25.4,3,145,1003.7,95.0,0.0,41
2002-08-09 21:00:00,24.2,0,0,1003.6,95.0,0.0,35
2002-08-10 00:00:00,20.5,1,120,999.6,98.0,0.0,54
2002-08-10 03:00:00,28.8,1,350,997.2,98.0,0.0,46
2002-08-10 06:00:00,32.7,0,0,996.3,98.0,1.0,38
2002-08-10 09:00:00,35.2,0,0,995.7,98.0,1.0,26
2002-08-10 12:00:00,35.8,1,350,995.7,97.0,1.0,29
2002-08-10 15:00:00,29.2,1,155,998.3,97.0,0.0,32
2002-08-10 18:00:00,24.6,1,135,999.6,95.0,0.0,52
2002-08-10 21:00:00,23.8,1,160,998.6,95.0,0.0,48
2002-08-11 00:00:00,27.4,2,150,1001.0,98.0,0.0,27
2002-08-11 03:00:00,31.4,1,155,1000.6,97.0,0.0,34
2002-08-11 06:00:00,38.1,2,245,998.7,97.0,1.0,14
2002-08-11 09:00:00,39.1,1,230,997.4,97.0,1.0,14
2002-08-11 12:00:00,37.3,1,175,996.7,97.0,2.0,20
2002-08-11 15:00:00,28.8,2,135,1000.5,95.0,2.0,29
2002-08-11 18:00:00,28.0,1,145,999.5,95.0,0.0,32
2002-08-11 21:00:00,27.8,2,145,999.9,95.0,0.0,32
2002-08-12 00:00:00,22.0,1,165,1005.3,97.0,4.0,45
2002-08-12 03:00:00,27.1,1,355,1003.0,97.0,4.0,45
2002-08-12 06:00:00,31.7,1,340,1001.8,96.0,3.0,31
2002-08-12 09:00:00,32.9,2,330,999.9,96.0,4.0,29
2002-08-12 12:00:00,31.4,0,0,1000.3,97.0,10.0,35
2002-08-12 15:00:00,27.6,2,225,1003.1,95.0,10.0,47
2002-08-12 18:00:00,26.6,1,180,1003.5,95.0,4.0,34
2002-08-12 21:00:00,24.3,2,160,1003.7,95.0,0.0,35
2002-08-13 00:00:00,20.2,0,0,1006.6,97.0,10.0,79
2002-08-13 03:00:00,21.4,0,0,1006.9,97.0,10.0,82
2002-08-13 06:00:00,26.0,1,40,1003.9,97.0,8.0,58
2002-08-13 09:00:00,27.0,1,355,1002.4,97.0,10.0,48
2002-08-13 12:00:00,26.0,1,125,1001.9,97.0,10.0,59
2002-08-13 15:00:00,23.6,1,155,1003.4,95.0,10.0,69
2002-08-13 18:00:00,20.2,1,110,1007.1,95.0,4.0,86
2002-08-13 21:00:00,20.6,0,0,1006.0,95.0,10.0,74
2002-08-14 00:00:00,18.5,2,185,1004.5,97.0,10.0,86
2002-08-14 03:00:00,18.1,1,275,1005.8,97.0,10.0,85
2002-08-14 06:00:00,17.8,1,300,1006.2,97.0,10.0,86
2002-08-14 09:00:00,16.4,1,360,1007.4,97.0,10.0,93
2002-08-14 12:00:00,15.7,1,230,1008.9,97.0,10.0,95
2002-08-14 15:00:00,15.8,0,0,1010.6,95.0,10.0,96
2002-08-14 18:00:00,19.0,1,155,1004.7,95.0,10.0,89
2002-08-14 21:00:00,19.6,1,180,1004.0,95.0,10.0,81
2002-08-15 00:00:00,15.3,1,15,1011.9,97.0,10.0,95
2002-08-15 03:00:00,16.4,1,170,1012.8,97.0,10.0,95
2002-08-15 06:00:00,17.2,1,340,1013.0,96.0,10.0,93
2002-08-15 09:00:00,18.2,1,185,1012.0,97.0,10.0,89
2002-08-15 12:00:00,16.5,0,0,1013.1,97.0,10.0,85
2002-08-15 15:00:00,16.0,0,0,1012.8,95.0,10.0,89
2002-08-15 18:00:00,14.7,1,90,1011.9,95.0,0.0,97
2002-08-15 21:00:00,14.5,1,240,1012.4,95.0,10.0,97
2002-08-16 00:00:00,11.6,1,130,1011.4,98.0,0.0,89
2002-08-16 03:00:00,18.6,1,340,1008.7,98.0,0.0,64
2002-08-16 06:00:00,22.0,1,145,1007.3,97.0,1.0,53
2002-08-16 09:00:00,24.6,2,345,1006.1,97.0,3.0,43
2002-08-16 12:00:00,24.5,1,345,1006.8,97.0,3.0,42
2002-08-16 15:00:00,18.8,1,175,1009.2,95.0,2.0,70
2002-08-16 18:00:00,14.8,2,150,1011.6,95.0,2.0,84
2002-08-16 21:00:00,12.2,1,135,1011.1,95.0,0.0,94
2002-08-17 00:00:00,14.8,1,115,1010.0,98.0,0.0,78
2002-08-17 03:00:00,20.6,1,15,1007.7,98.0,0.0,59
2002-08-17 06:00:00,24.9,1,345,1005.6,98.0,0.0,50
2002-08-17 09:00:00,27.3,1,325,1003.6,97.0,1.0,49
2002-08-17 12:00:00,27.1,1,360,1003.6,97.0,1.0,42
2002-08-17 15:00:00,21.3,1,150,1005.7,95.0,0.0,70
2002-08-17 18:00:00,16.3,1,145,1009.7,95.0,0.0,81
2002-08-17 21:00:00,16.6,2,135,1008.4,95.0,0.0,68
2002-08-18 00:00:00,15.8,1,145,1004.5,98.0,0.0,69
2002-08-18 03:00:00,23.6,1,15,1001.6,98.0,0.0,52
2002-08-18 06:00:00,27.8,1,335,999.8,97.0,0.0,44
2002-08-18 09:00:00,30.3,1,335,998.7,97.0,0.0,42
2002-08-18 12:00:00,31.2,0,0,998.1,98.0,1.0,40
2002-08-18 15:00:00,24.6,1,130,1001.6,95.0,0.0,59
2002-08-18 18:00:00,19.6,1,150,1005.0,95.0,0.0,65
2002-08-18 21:00:00,18.2,2,145,1003.7,95.0,0.0,66
2002-08-19 00:00:00,21.7,2,120,1002.4,98.0,9.0,49
2002-08-19 03:00:00,28.4,0,0,1001.4,98.0,8.0,46
2002-08-19 06:00:00,33.1,2,250,999.9,97.0,4.0,30
2002-08-19 09:00:00,35.0,1,65,998.5,97.0,2.0,27
2002-08-19 12:00:00,31.8,2,140,999.4,97.0,10.0,41
2002-08-19 15:00:00,27.3,1,170,1003.0,95.0,10.0,58
2002-08-19 18:00:00,23.3,2,160,1001.8,95.0,1.0,46
2002-08-19 21:00:00,21.3,2,160,1002.6,95.0,4.0,49
2002-08-20 00:00:00,24.6,2,145,1002.0,98.0,0.0,49
2002-08-20 03:00:00,27.9,1,360,1001.3,98.0,4.0,38
2002-08-20 06:00:00,33.9,1,340,999.9,97.0,4.0,22
2002-08-20 09:00:00,34.6,2,130,998.9,97.0,7.0,23
2002-08-20 12:00:00,23.0,2,110,1005.5,97.0,10.0,55
2002-08-20 15:00:00,24.6,1,170,1005.1,95.0,10.0,47
2002-08-20 18:00:00,26.5,1,175,1002.9,95.0,6.0,48
2002-08-20 21:00:00,26.9,1,170,1002.0,95.0,0.0,43
2002-08-21 00:00:00,21.1,1,145,1005.3,97.0,0.0,49
2002-08-21 03:00:00,23.4,2,195,1009.3,97.0,8.0,51
2002-08-21 06:00:00,25.2,2,245,1010.8,97.0,9.0,33
2002-08-21 09:00:00,23.6,0,0,1012.2,97.0,10.0,36
2002-08-21 12:00:00,23.9,1,135,1011.5,97.0,4.0,35
2002-08-21 15:00:00,19.8,2,140,1013.0,95.0,1.0,50
2002-08-21 18:00:00,23.0,1,135,1005.6,95.0,10.0,48
2002-08-21 21:00:00,21.1,2,120,1005.6,95.0,2.0,53
2002-08-22 00:00:00,14.2,2,140,1013.1,97.0,0.0,67
2002-08-22 03:00:00,20.0,1,320,1012.1,97.0,0.0,52
2002-08-22 06:00:00,24.4,2,340,1009.9,97.0,0.0,33
2002-08-22 09:00:00,26.7,1,340,1008.0,97.0,0.0,38
2002-08-22 12:00:00,27.4,1,310,1008.2,97.0,0.0,41
2002-08-22 15:00:00,21.1,1,130,1011.7,95.0,0.0,57
2002-08-22 18:00:00,18.5,0,0,1013.4,95.0,0.0,48
2002-08-22 21:00:00,16.2,1,125,1012.6,95.0,0.0,58
2002-08-23 00:00:00,16.3,1,130,1012.5,98.0,0.0,63
2002-08-23 03:00:00,23.2,0,0,1010.4,97.0,0.0,54
2002-08-23 06:00:00,27.7,1,40,1008.6,97.0,0.0,34
2002-08-23 09:00:00,29.3,1,60,1007.2,97.0,0.0,28
2002-08-23 12:00:00,29.1,0,0,1007.0,97.0,0.0,33
2002-08-23 15:00:00,22.5,1,130,1009.7,95.0,0.0,53
2002-08-23 18:00:00,18.6,2,140,1012.5,95.0,2.0,65
2002-08-23 21:00:00,17.7,1,120,1012.0,95.0,3.0,66
2002-08-24 00:00:00,18.9,2,120,1009.3,98.0,0.0,49
2002-08-24 03:00:00,26.2,0,0,1007.6,97.0,0.0,42
2002-08-24 06:00:00,30.0,0,0,1006.9,97.0,0.0,31
2002-08-24 09:00:00,33.1,0,0,1005.5,97.0,1.0,27
2002-08-24 12:00:00,32.5,1,195,1005.5,97.0,1.0,32
2002-08-24 15:00:00,25.5,1,150,1008.9,95.0,0.0,39
2002-08-24 18:00:00,19.6,2,130,1009.9,95.0,1.0,55
2002-08-24 21:00:00,18.8,1,135,1009.0,95.0,0.0,51
2002-08-25 00:00:00,23.0,2,140,1008.8,98.0,0.0,44
2002-08-25 03:00:00,28.4,1,135,1006.0,97.0,1.0,30
2002-08-25 06:00:00,31.0,2,340,1005.0,97.0,0.0,33
2002-08-25 09:00:00,35.0,2,285,1002.4,97.0,1.0,21
2002-08-25 12:00:00,31.4,2,115,1002.8,97.0,6.0,32
2002-08-25 15:00:00,26.5,2,140,1006.6,95.0,10.0,35
2002-08-25 18:00:00,24.0,1,150,1009.3,95.0,0.0,43
2002-08-25 21:00:00,23.6,3,195,1008.4,95.0,0.0,43
2002-08-26 00:00:00,18.6,2,155,1013.6,97.0,9.0,43
2002-08-26 03:00:00,21.8,0,0,1013.5,97.0,9.0,42
2002-08-26 06:00:00,25.5,1,230,1012.2,97.0,9.0,29
2002-08-26 09:00:00,27.5,1,230,1010.7,97.0,4.0,24
2002-08-26 12:00:00,26.8,2,190,1010.6,97.0,4.0,28
2002-08-26 15:00:00,21.5,1,130,1012.8,95.0,4.0,39
2002-08-26 18:00:00,22.4,1,155,1008.9,95.0,3.0,44
2002-08-26 21:00:00,19.8,1,115,1011.3,95.0,7.0,52
2002-08-27 00:00:00,14.4,0,0,1014.4,97.0,0.0,62
2002-08-27 03:00:00,21.6,1,350,1011.6,97.0,0.0,40
2002-08-27 06:00:00,25.5,1,345,1009.6,97.0,1.0,31
2002-08-27 09:00:00,27.2,1,185,1008.1,97.0,0.0,31
2002-08-27 12:00:00,27.2,1,345,1007.5,97.0,1.0,37
2002-08-27 15:00:00,20.6,1,140,1009.8,95.0,0.0,55
2002-08-27 18:00:00,17.7,2,140,1015.0,95.0,1.0,51
2002-08-27 21:00:00,15.2,1,170,1014.8,95.0,0.0,60
2002-08-28 00:00:00,17.4,1,135,1009.8,97.0,7.0,57
2002-08-28 03:00:00,25.0,0,0,1007.9,98.0,1.0,46
2002-08-28 06:00:00,30.0,2,20,1006.6,97.0,1.0,29
2002-08-28 09:00:00,32.2,1,320,1004.9,97.0,2.0,23
2002-08-28 12:00:00,30.6,1,125,1005.5,97.0,2.0,26
2002-08-28 15:00:00,25.0,1,230,1009.6,95.0,0.0,31
2002-08-28 18:00:00,19.0,0,0,1009.8,95.0,0.0,56
2002-08-28 21:00:00,17.6,1,120,1009.6,95.0,0.0,59
2002-08-29 00:00:00,17.5,2,120,1012.0,97.0,4.0,45
2002-08-29 03:00:00,22.1,2,185,1011.4,97.0,8.0,41
2002-08-29 06:00:00,27.7,2,325,1010.0,97.0,10.0,28
2002-08-29 09:00:00,29.0,1,225,1009.0,97.0,7.0,25
2002-08-29 12:00:00,27.2,1,320,1010.4,97.0,8.0,30
2002-08-29 15:00:00,21.0,1,135,1013.7,95.0,1.0,51
2002-08-29 18:00:00,21.6,1,145,1010.1,95.0,3.0,38
2002-08-29 21:00:00,18.6,1,225,1011.4,95.0,1.0,47
2002-08-30 00:00:00,14.9,1,125,1015.8,97.0,7.0,71
2002-08-30 03:00:00,18.5,1,200,1016.1,97.0,10.0,49
2002-08-30 06:00:00,21.4,3,350,1013.6,97.0,8.0,33
2002-08-30 09:00:00,22.2,1,80,1014.3,97.0,8.0,33
2002-08-30 12:00:00,18.0,2,320,1015.2,97.0,10.0,57
2002-08-30 15:00:00,15.7,1,100,1017.4,95.0,10.0,77
2002-08-30 18:00:00,19.4,1,220,1015.2,95.0,10.0,51
2002-08-30 21:00:00,17.8,1,95,1013.6,95.0,8.0,60
2002-08-31 00:00:00,15.5,0,0,1017.9,97.0,10.0,92
2002-08-31 03:00:00,16.9,1,345,1017.9,97.0,10.0,81
2002-08-31 06:00:00,21.3,2,30,1016.0,97.0,10.0,33
2002-08-31 09:00:00,22.1,2,340,1015.2,97.0,8.0,33
2002-08-31 12:00:00,21.0,0,0,1014.7,97.0,10.0,46
2002-08-31 15:00:00,17.9,1,140,1015.8,95.0,10.0,57
2002-08-31 18:00:00,14.7,0,0,1017.3,95.0,10.0,90
2002-08-31 21:00:00,15.2,0,0,1017.1,95.0,10.0,91
2002-09-01 00:00:00,18.2,1,105,1014.2,97.0,10.0,54
2002-09-01 03:00:00,17.4,0,0,1015.0,97.0,10.0,62
2002-09-01 06:00:00,21.1,1,55,1014.7,97.0,10.0,44
2002-09-01 09:00:00,24.8,1,350,1012.8,97.0,3.0,30
2002-09-01 12:00:00,23.9,1,120,1013.1,97.0,10.0,38
2002-09-01 15:00:00,18.9,2,130,1016.0,95.0,4.0,53
2002-09-01 18:00:00,17.5,1,140,1014.9,95.0,10.0,58
2002-09-01 21:00:00,16.4,1,125,1014.8,95.0,10.0,67
2002-09-02 00:00:00,14.8,0,0,1016.8,98.0,5.0,59
2002-09-02 03:00:00,18.4,0,0,1016.6,97.0,10.0,52
2002-09-02 06:00:00,23.3,2,340,1014.9,97.0,10.0,37
2002-09-02 09:00:00,22.2,2,255,1015.6,97.0,10.0,45
2002-09-02 12:00:00,20.8,1,55,1016.7,97.0,10.0,54
2002-09-02 15:00:00,18.3,1,150,1019.8,95.0,10.0,58
2002-09-02 18:00:00,16.6,2,150,1016.9,95.0,2.0,54
2002-09-02 21:00:00,14.8,0,0,1016.3,95.0,0.0,62
2002-09-03 00:00:00,15.2,1,140,1019.5,97.0,10.0,64
2002-09-03 03:00:00,15.8,2,140,1019.3,98.0,8.0,64
2002-09-03 06:00:00,20.8,1,80,1016.6,97.0,10.0,41
2002-09-03 09:00:00,23.5,3,10,1014.0,97.0,10.0,30
2002-09-03 12:00:00,23.1,0,0,1013.5,97.0,9.0,33
2002-09-03 15:00:00,17.3,1,160,1016.0,95.0,3.0,57
2002-09-03 18:00:00,15.8,2,135,1021.2,95.0,10.0,69
2002-09-03 21:00:00,16.0,2,165,1019.3,95.0,10.0,59
2002-09-04 00:00:00,14.6,2,130,1015.3,97.0,3.0,56
2002-09-04 03:00:00,18.6,1,20,1014.7,97.0,6.0,50
2002-09-04 06:00:00,23.9,1,360,1012.7,97.0,10.0,34
2002-09-04 09:00:00,21.9,1,145,1013.3,97.0,10.0,35
2002-09-04 12:00:00,23.1,0,0,1012.5,97.0,10.0,38
2002-09-04 15:00:00,18.5,1,175,1015.1,95.0,10.0,46
2002-09-04 18:00:00,16.4,3,130,1015.3,95.0,0.0,54
2002-09-04 21:00:00,15.5,1,140,1015.1,95.0,0.0,53
2002-09-05 00:00:00,15.6,2,180,1014.0,97.0,0.0,43
2002-09-05 03:00:00,21.8,1,125,1011.5,98.0,0.0,34
2002-09-05 06:00:00,25.2,1,145,1009.0,97.0,1.0,28
2002-09-05 09:00:00,26.4,0,0,1006.4,97.0,2.0,24
2002-09-05 12:00:00,25.8,0,0,1005.3,97.0,2.0,30
2002-09-05 15:00:00,19.6,1,135,1006.4,95.0,0.0,44
2002-09-05 18:00:00,18.0,2,180,1014.6,95.0,10.0,44
2002-09-05 21:00:00,16.6,2,165,1014.4,95.0,6.0,44
2002-09-06 00:00:00,15.6,1,230,1008.9,98.0,6.0,50
2002-09-06 03:00:00,14.6,2,345,1011.4,97.0,10.0,63
2002-09-06 06:00:00,12.8,1,15,1015.5,97.0,10.0,79
2002-09-06 09:00:00,10.0,2,185,1020.7,97.0,10.0,92
2002-09-06 12:00:00,11.4,3,185,1023.7,97.0,10.0,63
2002-09-06 15:00:00,9.4,1,130,1025.6,95.0,3.0,66
2002-09-06 18:00:00,17.4,2,150,1006.6,95.0,0.0,44
2002-09-06 21:00:00,18.8,2,280,1006.0,95.0,2.0,35
2002-09-07 00:00:00,6.5,1,135,1027.3,98.0,0.0,62
2002-09-07 03:00:00,13.1,0,0,1025.4,98.0,0.0,47
2002-09-07 06:00:00,16.0,1,340,1025.3,98.0,1.0,33
2002-09-07 09:00:00,18.0,2,120,1023.8,98.0,2.0,38
2002-09-07 12:00:00,17.5,2,350,1024.4,98.0,2.0,33
2002-09-07 15:00:00,11.5,1,130,1028.0,95.0,0.0,65
2002-09-07 18:00:00,8.5,2,125,1027.2,95.0,0.0,64
2002-09-07 21:00:00,7.8,1,180,1026.9,95.0,0.0,62
2002-09-08 00:00:00,7.1,1,130,1026.9,98.0,0.0,73
2002-09-08 03:00:00,13.4,1,305,1024.0,98.0,0.0,51
2002-09-08 06:00:00,17.7,1,345,1021.6,98.0,0.0,43
2002-09-08 09:00:00,21.5,1,15,1018.5,97.0,2.0,36
2002-09-08 12:00:00,21.4,1,320,1018.2,97.0,2.0,35
2002-09-08 15:00:00,14.5,1,135,1021.0,95.0,0.0,56
2002-09-08 18:00:00,8.7,1,160,1028.5,95.0,0.0,79
2002-09-08 21:00:00,7.6,1,120,1027.8,95.0,0.0,79
2002-09-09 00:00:00,9.3,1,175,1020.0,95.0,0.0,78
2002-09-09 03:00:00,16.4,1,360,1017.6,98.0,0.0,53
2002-09-09 06:00:00,20.7,1,335,1015.5,97.0,2.0,34
2002-09-09 09:00:00,23.4,1,355,1014.0,97.0,2.0,32
2002-09-09 12:00:00,22.6,0,0,1014.2,97.0,1.0,35
2002-09-09 15:00:00,16.2,1,145,1017.1,95.0,0.0,55
2002-09-09 18:00:00,11.8,1,150,1021.2,95.0,0.0,70
2002-09-09 21:00:00,11.7,1,230,1019.7,95.0,0.0,63
2002-09-10 00:00:00,12.0,1,10,1015.7,95.0,0.0,65
2002-09-10 03:00:00,17.7,2,170,1013.7,98.0,1.0,45
2002-09-10 06:00:00,22.9,2,340,1012.2,97.0,2.0,33
2002-09-10 09:00:00,24.5,1,275,1009.8,97.0,2.0,28
2002-09-10 12:00:00,23.8,0,0,1010.0,97.0,1.0,36
2002-09-10 15:00:00,17.4,1,145,1013.6,95.0,0.0,47
2002-09-10 18:00:00,14.7,2,160,1016.5,95.0,0.0,56
2002-09-10 21:00:00,13.6,1,125,1015.5,95.0,0.0,57
2002-09-11 00:00:00,15.4,1,150,1013.2,95.0,0.0,52
2002-09-11 03:00:00,18.2,1,345,1013.1,97.0,2.0,44
2002-09-11 06:00:00,23.6,1,320,1011.1,97.0,1.0,28
2002-09-11 09:00:00,26.2,1,255,1009.7,97.0,1.0,29
2002-09-11 12:00:00,25.1,1,10,1010.3,97.0,2.0,36
2002-09-11 15:00:00,18.8,2,130,1013.8,95.0,0.0,49
2002-09-11 18:00:00,15.1,0,0,1013.8,95.0,0.0,49
2002-09-11 21:00:00,14.8,0,0,1013.4,95.0,0.0,52
2002-09-12 00:00:00,15.1,1,120,1014.4,95.0,0.0,57
2002-09-12 03:00:00,21.6,1,355,1012.7,97.0,0.0,41
2002-09-12 06:00:00,26.0,1,15,1011.5,97.0,1.0,32
2002-09-12 09:00:00,28.0,1,350,1009.8,97.0,1.0,26
2002-09-12 12:00:00,27.5,0,0,1009.8,97.0,1.0,37
2002-09-12 15:00:00,21.5,3,145,1012.5,95.0,0.0,38
2002-09-12 18:00:00,17.6,1,140,1013.6,95.0,0.0,46
2002-09-12 21:00:00,17.0,2,140,1013.1,95.0,0.0,47
2002-09-13 00:00:00,18.0,2,135,1012.8,95.0,0.0,33
2002-09-13 03:00:00,24.4,0,0,1010.4,98.0,0.0,33
2002-09-13 06:00:00,27.9,1,5,1008.5,98.0,0.0,28
2002-09-13 09:00:00,31.8,1,290,1005.5,98.0,0.0,20
2002-09-13 12:00:00,29.5,1,50,1005.3,98.0,1.0,27
2002-09-13 15:00:00,22.0,1,145,1008.3,95.0,0.0,29
2002-09-13 18:00:00,18.6,1,145,1013.5,95.0,0.0,45
2002-09-13 21:00:00,18.6,2,170,1012.8,95.0,0.0,36
2002-09-14 00:00:00,18.6,1,155,1010.2,95.0,0.0,35
2002-09-14 03:00:00,24.8,0,0,1009.0,98.0,0.0,32
2002-09-14 06:00:00,31.5,0,0,1006.5,98.0,0.0,16
2002-09-14 09:00:00,33.0,0,0,1005.1,97.0,2.0,17
2002-09-14 12:00:00,28.2,1,195,1008.2,97.0,8.0,21
2002-09-14 15:00:00,23.2,1,125,1011.7,95.0,10.0,34
2002-09-14 18:00:00,21.2,1,140,1009.7,95.0,0.0,26
2002-09-14 21:00:00,20.4,2,140,1009.4,95.0,0.0,30
2002-09-15 00:00:00,18.0,1,90,1014.3,95.0,10.0,46
2002-09-15 03:00:00,18.8,0,0,1014.7,98.0,10.0,57
2002-09-15 06:00:00,21.4,3,340,1016.0,97.0,10.0,44
2002-09-15 09:00:00,16.9,1,300,1019.0,97.0,10.0,54
2002-09-15 12:00:00,13.7,1,10,1020.1,97.0,10.0,73
2002-09-15 15:00:00,10.7,2,10,1021.5,95.0,10.0,95
2002-09-15 18:00:00,21.9,1,140,1012.9,95.0,10.0,37
2002-09-15 21:00:00,18.2,1,170,1013.8,95.0,7.0,46
2002-09-16 00:00:00,7.7,1,340,1022.6,95.0,10.0,94
2002-09-16 03:00:00,6.8,2,205,1023.8,97.0,10.0,93
2002-09-16 06:00:00,9.3,0,0,1023.7,97.0,10.0,70
2002-09-16 09:00:00,14.5,1,360,1021.2,97.0,9.0,63
2002-09-16 12:00:00,13.8,1,350,1021.2,97.0,10.0,67
2002-09-16 15:00:00,12.1,0,0,1022.4,95.0,10.0,69
