DateAndTime,Temperature,WindSpeed,WindDirection,BarometricPressure,Visibility,Clouds,Humidity
2006-11-07 06:00:00,1.1,2,290,1021.2,98.0,7.0,77
2006-11-07 09:00:00,1.8,3,310,1020.1,98.0,8.0,71
2006-11-07 12:00:00,2.7,2,20,1019.5,98.0,9.0,57
2006-11-07 15:00:00,1.4,2,30,1019.5,97.0,9.0,63
2006-11-07 18:00:00,7.2,4,280,1010.6,97.0,10.0,94
2006-11-07 21:00:00,3.8,5,280,1014.7,97.0,10.0,87
2006-11-08 00:00:00,0.4,1,60,1015.5,97.0,9.0,71
2006-11-08 03:00:00,-1.2,1,80,1015.3,97.0,7.0,83
2006-11-08 06:00:00,0.4,2,90,1014.5,98.0,7.0,71
2006-11-08 09:00:00,2.3,1,90,1012.6,98.0,7.0,63
2006-11-08 12:00:00,4.2,1,30,1012.3,98.0,8.0,60
2006-11-08 15:00:00,-0.8,1,70,1013.4,97.0,0.0,77
2006-11-08 18:00:00,0.8,1,30,1018.8,97.0,10.0,69
2006-11-08 21:00:00,0.4,1,60,1016.7,97.0,10.0,73
2006-11-09 00:00:00,-4.7,0,0,1013.0,97.0,4.0,88
2006-11-09 03:00:00,-2.6,0,0,1013.4,97.0,9.0,87
2006-11-09 06:00:00,0.4,2,220,1012.9,98.0,10.0,80
2006-11-09 09:00:00,0.8,3,230,1013.3,97.0,10.0,83
2006-11-09 12:00:00,0.8,5,240,1014.4,98.0,10.0,90
2006-11-09 15:00:00,1.2,3,230,1016.1,97.0,10.0,83
2006-11-09 18:00:00,-3.3,1,100,1014.0,97.0,0.0,86
2006-11-09 21:00:00,-4.6,0,0,1013.4,97.0,0.0,88
2006-11-10 00:00:00,2.0,5,240,1018.7,97.0,10.0,82
2006-11-10 03:00:00,2.0,5,220,1019.4,97.0,10.0,85
2006-11-10 06:00:00,3.3,5,190,1020.9,98.0,10.0,83
2006-11-10 09:00:00,5.4,6,200,1021.0,98.0,10.0,83
2006-11-10 12:00:00,6.2,6,210,1021.6,98.0,10.0,82
2006-11-10 15:00:00,6.1,5,200,1022.4,97.0,10.0,85
2006-11-10 18:00:00,1.4,6,230,1016.6,97.0,10.0,81
2006-11-10 21:00:00,1.4,4,240,1017.9,97.0,10.0,81
2006-11-11 00:00:00,5.6,1,190,1022.7,97.0,10.0,92
2006-11-11 03:00:00,6.6,3,190,1022.5,97.0,10.0,87
2006-11-11 06:00:00,7.8,7,190,1022.8,98.0,10.0,66
2006-11-11 09:00:00,9.3,6,160,1022.7,98.0,9.0,60
2006-11-11 12:00:00,9.5,5,190,1022.4,98.0,9.0,57
2006-11-11 15:00:00,7.4,2,160,1022.8,97.0,9.0,67
2006-11-11 18:00:00,5.4,3,190,1022.6,97.0,10.0,89
2006-11-11 21:00:00,5.2,2,200,1022.8,97.0,10.0,89
2006-11-12 00:00:00,3.0,2,170,1019.8,97.0,7.0,90
2006-11-12 03:00:00,2.8,2,160,1018.2,97.0,9.0,89
2006-11-12 06:00:00,3.6,3,160,1016.5,98.0,8.0,83
2006-11-12 09:00:00,6.8,6,160,1013.2,98.0,9.0,77
2006-11-12 12:00:00,7.5,5,170,1011.4,98.0,10.0,71
2006-11-12 15:00:00,1.7,3,300,1013.9,97.0,10.0,89
2006-11-12 18:00:00,4.2,2,160,1022.3,97.0,4.0,77
2006-11-12 21:00:00,3.6,2,170,1021.5,97.0,4.0,83
2006-11-13 00:00:00,-2.1,3,290,1020.6,97.0,4.0,87
2006-11-13 03:00:00,-3.9,3,250,1022.4,97.0,2.0,87
2006-11-13 06:00:00,-1.5,1,260,1024.0,98.0,9.0,76
2006-11-13 09:00:00,0.8,3,270,1024.1,98.0,8.0,53
2006-11-13 12:00:00,0.5,2,290,1024.4,98.0,3.0,54
2006-11-13 15:00:00,-2.2,0,0,1025.8,97.0,0.0,74
2006-11-13 18:00:00,0.4,4,290,1016.5,97.0,9.0,84
2006-11-13 21:00:00,-1.1,3,280,1018.9,97.0,10.0,79
2006-11-14 00:00:00,-7.3,0,0,1026.0,97.0,4.0,88
2006-11-14 03:00:00,-7.5,0,0,1025.1,97.0,3.0,87
2006-11-14 06:00:00,-3.9,1,110,1024.3,98.0,3.0,82
2006-11-14 09:00:00,-1.0,2,110,1022.3,98.0,7.0,64
2006-11-14 12:00:00,-1.2,2,120,1020.7,98.0,7.0,66
2006-11-14 15:00:00,-3.2,0,0,1020.2,97.0,3.0,77
2006-11-14 18:00:00,-5.2,0,0,1026.9,97.0,2.0,85
2006-11-14 21:00:00,-6.1,0,0,1027.0,97.0,4.0,89
2006-11-15 00:00:00,0.4,2,100,1016.1,97.0,10.0,82
2006-11-15 03:00:00,0.9,2,100,1014.8,97.0,10.0,87
2006-11-15 06:00:00,2.0,4,110,1013.2,98.0,6.0,84
2006-11-15 09:00:00,6.1,1,130,1010.0,98.0,9.0,67
2006-11-15 12:00:00,6.5,3,120,1008.3,98.0,10.0,75
2006-11-15 15:00:00,4.8,2,130,1007.9,97.0,10.0,85
2006-11-15 18:00:00,-2.1,1,100,1019.6,97.0,8.0,79
2006-11-15 21:00:00,-1.9,2,110,1018.1,97.0,8.0,83
2006-11-16 00:00:00,1.2,2,230,1009.6,97.0,10.0,92
2006-11-16 03:00:00,1.4,1,240,1010.3,97.0,10.0,92
2006-11-16 06:00:00,1.3,1,240,1010.9,98.0,9.0,79
2006-11-16 09:00:00,2.7,2,230,1009.7,98.0,9.0,65
2006-11-16 12:00:00,2.5,1,200,1009.2,98.0,10.0,70
2006-11-16 15:00:00,1.3,1,190,1009.2,97.0,10.0,85
2006-11-16 18:00:00,3.6,2,250,1007.7,97.0,10.0,90
2006-11-16 21:00:00,1.4,2,250,1009.2,97.0,10.0,92
2006-11-17 00:00:00,0.2,0,0,1006.5,97.0,10.0,88
2006-11-17 03:00:00,0.1,1,140,1006.1,97.0,10.0,90
2006-11-17 06:00:00,0.4,1,90,1004.7,95.0,10.0,90
2006-11-17 09:00:00,1.2,1,80,1003.1,97.0,10.0,92
2006-11-17 12:00:00,1.8,2,80,1002.4,97.0,10.0,82
2006-11-17 15:00:00,1.8,2,70,1001.5,97.0,10.0,85
2006-11-17 18:00:00,0.7,1,170,1008.1,97.0,10.0,90
2006-11-17 21:00:00,0.3,1,160,1007.2,97.0,10.0,90
2006-11-18 00:00:00,0.5,0,0,1001.3,97.0,10.0,94
2006-11-18 03:00:00,0.4,1,60,1002.9,97.0,10.0,94
2006-11-18 06:00:00,0.2,1,50,1005.4,97.0,10.0,88
2006-11-18 09:00:00,-0.6,2,40,1007.2,97.0,10.0,95
2006-11-18 12:00:00,-2.0,1,40,1009.3,97.0,10.0,85
2006-11-18 15:00:00,-3.8,2,30,1010.8,97.0,10.0,82
2006-11-18 18:00:00,1.0,1,40,1000.5,97.0,10.0,92
2006-11-18 21:00:00,0.9,1,10,1000.2,97.0,10.0,90
2006-11-19 00:00:00,-5.1,2,30,1012.6,97.0,10.0,88
2006-11-19 03:00:00,-6.2,2,10,1013.5,97.0,10.0,84
2006-11-19 06:00:00,-6.7,2,30,1014.6,98.0,10.0,83
2006-11-19 09:00:00,-6.7,2,40,1015.8,98.0,10.0,67
2006-11-19 12:00:00,-7.7,2,30,1017.2,98.0,10.0,73
2006-11-19 15:00:00,-9.5,1,60,1018.9,97.0,10.0,72
2006-11-19 18:00:00,-4.3,3,10,1011.6,97.0,10.0,84
2006-11-19 21:00:00,-4.9,2,350,1011.8,97.0,10.0,85
2006-11-20 00:00:00,-12.1,1,60,1022.0,97.0,9.0,74
2006-11-20 03:00:00,-12.5,1,30,1022.6,97.0,9.0,74
2006-11-20 06:00:00,-13.4,1,40,1023.8,98.0,1.0,71
2006-11-20 09:00:00,-11.7,0,0,1023.9,98.0,0.0,58
2006-11-20 12:00:00,-12.9,0,0,1024.1,98.0,7.0,63
2006-11-20 15:00:00,-13.5,0,0,1024.7,97.0,10.0,68
2006-11-20 18:00:00,-10.1,1,20,1020.1,97.0,10.0,75
2006-11-20 21:00:00,-10.9,1,40,1021.0,97.0,9.0,74
2006-11-21 00:00:00,-17.0,2,70,1026.4,97.0,3.0,79
2006-11-21 03:00:00,-20.1,1,80,1027.7,97.0,0.0,81
2006-11-21 06:00:00,-17.9,1,80,1029.1,98.0,0.0,72
2006-11-21 09:00:00,-14.8,1,200,1029.0,98.0,0.0,62
2006-11-21 12:00:00,-14.9,0,0,1030.4,98.0,0.0,63
2006-11-21 15:00:00,-20.4,0,0,1031.9,97.0,0.0,81
2006-11-21 18:00:00,-13.9,0,0,1024.8,97.0,10.0,77
2006-11-21 21:00:00,-14.1,0,0,1025.0,97.0,10.0,77
2006-11-22 00:00:00,-22.4,0,0,1034.7,97.0,7.0,80
2006-11-22 03:00:00,-19.9,0,0,1035.1,97.0,8.0,80
2006-11-22 06:00:00,-16.7,1,170,1035.9,98.0,5.0,80
2006-11-22 09:00:00,-12.4,1,190,1035.6,98.0,8.0,74
2006-11-22 12:00:00,-12.1,1,160,1035.8,98.0,8.0,75
2006-11-22 15:00:00,-11.7,1,170,1036.4,97.0,10.0,77
2006-11-22 18:00:00,-23.3,0,0,1032.7,97.0,0.0,81
2006-11-22 21:00:00,-22.9,0,0,1034.0,97.0,8.0,80
2006-11-23 00:00:00,-10.4,1,190,1038.2,97.0,10.0,79
2006-11-23 03:00:00,-9.6,1,170,1038.7,97.0,10.0,82
2006-11-23 06:00:00,-8.1,1,160,1039.2,98.0,10.0,75
2006-11-23 09:00:00,-6.9,1,170,1039.6,98.0,10.0,72
2006-11-23 12:00:00,-7.2,1,170,1040.0,98.0,3.0,74
2006-11-23 15:00:00,-13.1,1,130,1041.1,97.0,3.0,88
2006-11-23 18:00:00,-11.3,0,0,1037.3,97.0,10.0,79
2006-11-23 21:00:00,-10.9,1,180,1037.7,97.0,10.0,79
2006-11-24 00:00:00,-14.3,1,140,1042.4,97.0,6.0,89
2006-11-24 03:00:00,-12.5,1,140,1042.3,97.0,10.0,85
2006-11-24 06:00:00,-10.0,1,170,1042.3,98.0,9.0,84
2006-11-24 09:00:00,-7.0,1,170,1041.0,98.0,8.0,72
2006-11-24 12:00:00,-8.0,1,180,1041.0,98.0,9.0,72
2006-11-24 15:00:00,-10.1,1,160,1040.9,97.0,10.0,83
2006-11-24 18:00:00,-14.9,1,170,1041.8,97.0,2.0,88
2006-11-24 21:00:00,-15.7,0,0,1041.9,97.0,0.0,88
2006-11-25 00:00:00,-7.7,1,160,1038.2,97.0,10.0,81
2006-11-25 03:00:00,-7.1,0,0,1037.6,97.0,8.0,77
2006-11-25 06:00:00,-7.5,1,180,1037.3,98.0,6.0,79
2006-11-25 09:00:00,-4.6,1,180,1036.1,98.0,6.0,67
2006-11-25 12:00:00,-7.3,1,170,1035.4,98.0,6.0,74
2006-11-25 15:00:00,-9.1,1,140,1034.6,97.0,10.0,82
2006-11-25 18:00:00,-9.4,1,160,1040.2,97.0,10.0,82
2006-11-25 21:00:00,-8.4,1,140,1039.2,97.0,10.0,80
2006-11-26 00:00:00,-9.1,1,160,1032.5,97.0,10.0,82
2006-11-26 03:00:00,-7.9,1,120,1031.7,97.0,10.0,81
2006-11-26 06:00:00,-6.4,1,150,1031.5,98.0,10.0,83
2006-11-26 09:00:00,-4.6,1,150,1030.5,97.0,10.0,81
2006-11-26 12:00:00,-7.2,2,120,1031.1,97.0,10.0,82
2006-11-26 15:00:00,-13.4,4,100,1033.0,97.0,10.0,81
2006-11-26 18:00:00,-10.5,1,180,1033.9,97.0,10.0,84
2006-11-26 21:00:00,-10.1,1,140,1033.5,97.0,10.0,84
2006-11-27 00:00:00,-19.6,3,90,1035.4,97.0,10.0,77
2006-11-27 03:00:00,-20.3,3,80,1035.2,97.0,10.0,77
2006-11-27 06:00:00,-21.3,3,90,1035.5,98.0,7.0,75
2006-11-27 09:00:00,-20.3,4,90,1034.5,98.0,0.0,71
2006-11-27 12:00:00,-21.1,2,90,1034.3,98.0,0.0,74
2006-11-27 15:00:00,-23.1,2,90,1034.5,97.0,0.0,75
2006-11-27 18:00:00,-15.8,5,80,1034.0,97.0,10.0,75
2006-11-27 21:00:00,-18.3,3,90,1035.2,97.0,10.0,77
2006-11-28 00:00:00,-24.5,2,80,1030.5,97.0,4.0,76
2006-11-28 03:00:00,-24.0,3,60,1029.7,97.0,2.0,75
2006-11-28 06:00:00,-20.6,2,70,1029.5,98.0,0.0,73
2006-11-28 09:00:00,-18.7,2,60,1027.4,98.0,2.0,70
2006-11-28 12:00:00,-20.9,2,40,1027.1,98.0,2.0,70
2006-11-28 15:00:00,-23.0,2,30,1027.3,97.0,4.0,72
2006-11-28 18:00:00,-23.5,2,90,1033.5,97.0,4.0,77
2006-11-28 21:00:00,-24.1,2,70,1032.3,97.0,6.0,75
2006-11-29 00:00:00,-23.6,3,350,1025.2,97.0,2.0,71
2006-11-29 03:00:00,-23.4,3,340,1024.2,97.0,2.0,72
2006-11-29 06:00:00,-21.3,3,330,1022.8,97.0,10.0,76
2006-11-29 09:00:00,-18.6,5,330,1020.2,97.0,10.0,75
2006-11-29 12:00:00,-16.5,5,320,1019.8,94.0,10.0,82
2006-11-29 15:00:00,-14.9,5,320,1020.2,97.0,10.0,83
2006-11-29 18:00:00,-22.5,2,30,1026.5,97.0,6.0,72
2006-11-29 21:00:00,-23.5,3,20,1025.6,97.0,0.0,71
2006-11-30 00:00:00,-20.0,4,300,1023.1,97.0,9.0,78
2006-11-30 03:00:00,-19.1,3,290,1023.7,97.0,10.0,78
2006-11-30 06:00:00,-18.9,3,300,1024.7,98.0,4.0,79
2006-11-30 09:00:00,-17.5,2,300,1024.9,98.0,0.0,74
2006-11-30 12:00:00,-17.7,2,300,1026.1,98.0,0.0,76
2006-11-30 15:00:00,-20.1,0,0,1027.0,97.0,0.0,80
2006-11-30 18:00:00,-16.1,5,310,1020.6,97.0,10.0,80
2006-11-30 21:00:00,-18.5,3,320,1022.3,97.0,6.0,78
2006-12-01 00:00:00,-20.7,0,0,1027.3,97.0,6.0,82
2006-12-01 03:00:00,-15.1,2,200,1026.0,97.0,10.0,80
2006-12-01 06:00:00,-12.8,2,170,1025.2,98.0,10.0,80
2006-12-01 09:00:00,-10.1,3,170,1023.3,98.0,10.0,81
2006-12-01 12:00:00,-9.2,3,180,1021.3,98.0,10.0,85
2006-12-01 15:00:00,-7.1,3,190,1019.9,97.0,10.0,85
2006-12-01 18:00:00,-20.0,1,260,1027.0,97.0,0.0,82
2006-12-01 21:00:00,-22.1,0,0,1027.8,97.0,3.0,82
2006-12-02 00:00:00,-3.0,6,210,1015.5,97.0,10.0,93
2006-12-02 03:00:00,-2.7,7,210,1015.8,97.0,10.0,91
2006-12-02 06:00:00,-2.6,9,210,1017.3,97.0,10.0,89
2006-12-02 09:00:00,-2.2,9,220,1017.4,97.0,10.0,89
2006-12-02 12:00:00,-2.8,5,220,1018.1,97.0,10.0,86
2006-12-02 15:00:00,-3.9,3,200,1019.3,97.0,10.0,87
2006-12-02 18:00:00,-4.4,4,180,1017.9,97.0,10.0,89
2006-12-02 21:00:00,-4.1,4,170,1016.5,97.0,10.0,91
2006-12-03 00:00:00,-3.8,4,230,1016.5,97.0,10.0,92
2006-12-03 03:00:00,-3.4,2,220,1016.0,97.0,10.0,92
2006-12-03 06:00:00,-2.6,2,180,1015.9,97.0,10.0,93
2006-12-03 09:00:00,-1.5,3,170,1015.3,97.0,10.0,90
2006-12-03 12:00:00,-1.2,1,170,1015.9,97.0,9.0,87
2006-12-03 15:00:00,-1.0,1,170,1017.0,97.0,10.0,89
2006-12-03 18:00:00,-4.0,5,220,1018.3,97.0,10.0,87
2006-12-03 21:00:00,-3.8,5,240,1017.6,97.0,10.0,89
2006-12-04 00:00:00,-0.7,3,220,1018.5,97.0,10.0,91
2006-12-04 03:00:00,-0.6,3,210,1019.1,97.0,10.0,89
2006-12-04 06:00:00,-0.8,3,210,1019.3,98.0,10.0,87
2006-12-04 09:00:00,-1.0,3,200,1018.8,98.0,10.0,91
2006-12-04 12:00:00,-1.2,3,210,1018.4,97.0,10.0,91
2006-12-04 15:00:00,-0.7,4,220,1017.6,97.0,10.0,89
2006-12-04 18:00:00,-0.8,2,200,1018.1,97.0,10.0,91
2006-12-04 21:00:00,-0.7,3,200,1018.3,97.0,10.0,91
2006-12-05 00:00:00,-0.2,5,250,1017.5,97.0,10.0,90
2006-12-05 03:00:00,-0.4,4,270,1017.7,97.0,10.0,92
2006-12-05 06:00:00,-0.3,4,250,1019.7,98.0,10.0,94
2006-12-05 09:00:00,0.3,3,250,1020.8,98.0,10.0,92
2006-12-05 12:00:00,-0.1,2,260,1022.6,98.0,10.0,92
2006-12-05 15:00:00,-0.3,3,260,1024.2,97.0,10.0,94
2006-12-05 18:00:00,-0.5,5,210,1017.0,97.0,10.0,92
2006-12-05 21:00:00,-0.2,5,220,1016.6,97.0,10.0,94
2006-12-06 00:00:00,-1.4,2,180,1027.0,97.0,10.0,84
2006-12-06 03:00:00,-0.8,2,180,1026.9,97.0,10.0,91
2006-12-06 06:00:00,0.0,5,220,1027.0,97.0,10.0,88
2006-12-06 09:00:00,0.5,4,230,1026.7,98.0,10.0,88
2006-12-06 12:00:00,-0.4,4,220,1027.4,97.0,10.0,86
2006-12-06 15:00:00,0.3,4,220,1027.5,97.0,10.0,93
2006-12-06 18:00:00,-0.6,2,210,1025.6,97.0,10.0,91
2006-12-06 21:00:00,-0.8,2,240,1026.6,97.0,10.0,87
2006-12-07 00:00:00,0.5,5,240,1029.2,97.0,10.0,89
2006-12-07 03:00:00,0.3,4,230,1029.6,97.0,10.0,91
2006-12-07 06:00:00,-1.0,2,210,1031.3,97.0,10.0,95
2006-12-07 09:00:00,-1.0,4,250,1031.4,97.0,10.0,91
2006-12-07 12:00:00,0.7,3,200,1031.0,97.0,10.0,92
2006-12-07 15:00:00,1.2,4,230,1031.0,97.0,10.0,85
2006-12-07 18:00:00,0.9,5,230,1027.7,97.0,10.0,90
2006-12-07 21:00:00,0.7,5,220,1028.3,97.0,10.0,86
2006-12-08 00:00:00,-0.2,3,240,1031.9,97.0,10.0,86
2006-12-08 03:00:00,-1.4,2,180,1032.2,97.0,9.0,86
2006-12-08 06:00:00,-5.2,1,170,1032.9,93.0,0.0,90
2006-12-08 09:00:00,-4.2,3,200,1032.0,97.0,10.0,91
2006-12-08 12:00:00,-3.8,2,200,1031.6,97.0,10.0,87
2006-12-08 15:00:00,-3.2,2,220,1032.3,97.0,10.0,90
2006-12-08 18:00:00,1.4,5,240,1031.1,97.0,10.0,79
2006-12-08 21:00:00,1.0,5,240,1031.7,97.0,10.0,79
2006-12-09 00:00:00,-1.2,3,240,1033.8,97.0,10.0,91
2006-12-09 03:00:00,-1.5,1,260,1034.5,97.0,10.0,92
2006-12-09 06:00:00,-1.0,1,240,1036.1,98.0,10.0,87
2006-12-09 09:00:00,-0.5,1,260,1036.2,98.0,10.0,84
2006-12-09 12:00:00,-0.5,1,270,1036.7,97.0,10.0,88
2006-12-09 15:00:00,-0.6,1,290,1037.7,97.0,10.0,90
2006-12-09 18:00:00,-2.0,2,230,1032.3,97.0,10.0,85
2006-12-09 21:00:00,-1.4,2,260,1033.2,97.0,10.0,90
2006-12-10 00:00:00,-0.4,1,250,1038.8,97.0,10.0,92
2006-12-10 03:00:00,-0.4,1,340,1039.4,97.0,10.0,90
2006-12-10 06:00:00,0.2,1,330,1040.2,97.0,10.0,88
2006-12-10 09:00:00,0.8,0,0,1039.9,97.0,10.0,88
2006-12-10 12:00:00,1.0,0,0,1040.1,97.0,10.0,86
2006-12-10 15:00:00,0.2,0,0,1040.2,97.0,10.0,88
2006-12-10 18:00:00,-0.4,1,280,1038.0,97.0,10.0,90
2006-12-10 21:00:00,-0.2,1,290,1038.3,97.0,10.0,92
2006-12-11 00:00:00,-1.2,0,0,1039.3,97.0,10.0,87
2006-12-11 03:00:00,-1.3,0,0,1038.6,97.0,10.0,89
2006-12-11 06:00:00,-0.6,2,240,1038.5,97.0,10.0,92
2006-12-11 09:00:00,-0.4,2,240,1037.6,97.0,10.0,84
2006-12-11 12:00:00,-1.2,1,260,1037.1,97.0,10.0,87
2006-12-11 15:00:00,-1.4,2,260,1036.8,97.0,10.0,82
2006-12-11 18:00:00,-0.4,0,0,1040.1,97.0,10.0,90
2006-12-11 21:00:00,-0.8,0,0,1039.6,97.0,10.0,90
2006-12-12 00:00:00,-4.4,3,270,1036.0,97.0,10.0,89
2006-12-12 03:00:00,-5.1,3,280,1035.7,97.0,10.0,88
2006-12-12 06:00:00,-5.1,1,300,1035.7,98.0,10.0,88
2006-12-12 09:00:00,-4.8,2,300,1034.7,98.0,10.0,81
2006-12-12 12:00:00,-4.8,2,300,1034.1,98.0,10.0,86
2006-12-12 15:00:00,-4.9,2,310,1034.1,97.0,10.0,88
2006-12-12 18:00:00,-2.7,2,250,1036.7,97.0,10.0,80
2006-12-12 21:00:00,-4.0,3,280,1036.4,97.0,10.0,85
2006-12-13 00:00:00,-4.8,1,330,1033.6,97.0,10.0,86
2006-12-13 03:00:00,-4.8,1,320,1033.8,97.0,10.0,86
2006-12-13 06:00:00,-4.2,1,310,1034.3,98.0,10.0,84
2006-12-13 09:00:00,-3.7,2,300,1034.0,98.0,10.0,80
2006-12-13 12:00:00,-3.9,0,0,1034.6,98.0,10.0,84
2006-12-13 15:00:00,-4.2,0,0,1034.5,97.0,10.0,86
2006-12-13 18:00:00,-4.9,1,300,1033.8,97.0,10.0,81
2006-12-13 21:00:00,-4.9,2,310,1033.7,97.0,10.0,83
2006-12-14 00:00:00,-4.2,1,280,1034.8,97.0,10.0,86
2006-12-14 03:00:00,-4.0,0,0,1034.4,97.0,10.0,89
2006-12-14 06:00:00,-3.6,0,0,1034.3,98.0,10.0,83
2006-12-14 09:00:00,-1.3,0,0,1033.1,98.0,10.0,78
2006-12-14 12:00:00,-1.8,0,0,1032.3,98.0,10.0,84
2006-12-14 15:00:00,-2.9,0,0,1032.1,97.0,10.0,88
2006-12-14 18:00:00,-4.2,1,340,1034.8,97.0,10.0,89
2006-12-14 21:00:00,-4.4,1,320,1034.6,97.0,10.0,89
2006-12-15 00:00:00,-5.5,1,180,1030.6,97.0,10.0,82
2006-12-15 03:00:00,-6.2,1,190,1029.9,97.0,10.0,81
2006-12-15 06:00:00,-6.6,1,240,1030.2,97.0,10.0,83
2006-12-15 09:00:00,-7.6,1,240,1030.0,97.0,10.0,70
2006-12-15 12:00:00,-10.1,1,240,1029.6,98.0,10.0,81
2006-12-15 15:00:00,-12.1,1,240,1029.3,97.0,10.0,84
2006-12-15 18:00:00,-3.4,1,150,1031.4,97.0,10.0,83
2006-12-15 21:00:00,-4.2,1,160,1031.4,97.0,10.0,84
2006-12-16 00:00:00,-11.3,3,220,1024.8,97.0,10.0,85
2006-12-16 03:00:00,-6.3,6,210,1021.7,97.0,10.0,86
2006-12-16 06:00:00,-4.8,9,210,1018.5,97.0,10.0,86
2006-12-16 09:00:00,-4.2,15,220,1015.5,92.0,10.0,91
2006-12-16 12:00:00,-2.8,11,220,1013.7,93.0,10.0,93
2006-12-16 15:00:00,-1.6,9,240,1013.0,97.0,10.0,90
2006-12-16 18:00:00,-13.2,1,190,1029.3,97.0,10.0,85
2006-12-16 21:00:00,-14.6,2,190,1027.8,97.0,6.0,85
2006-12-17 00:00:00,1.0,4,270,1016.4,97.0,10.0,92
2006-12-17 03:00:00,0.6,2,270,1019.0,97.0,10.0,92
2006-12-17 06:00:00,0.1,3,240,1020.8,94.0,10.0,92
2006-12-17 09:00:00,0.5,5,250,1020.7,98.0,10.0,90
2006-12-17 12:00:00,1.1,4,190,1020.2,97.0,10.0,92
2006-12-17 15:00:00,1.3,4,220,1019.5,97.0,10.0,92
2006-12-17 18:00:00,-0.1,6,250,1012.9,97.0,10.0,94
2006-12-17 21:00:00,0.9,6,260,1013.9,97.0,10.0,92
2006-12-18 00:00:00,1.4,4,230,1015.1,97.0,10.0,94
2006-12-18 03:00:00,1.2,6,250,1015.0,97.0,10.0,92
2006-12-18 06:00:00,1.2,6,230,1016.2,97.0,10.0,92
2006-12-18 09:00:00,1.3,6,260,1016.4,97.0,10.0,87
2006-12-18 12:00:00,1.0,5,270,1018.4,98.0,10.0,83
2006-12-18 15:00:00,0.6,4,250,1021.4,97.0,4.0,82
2006-12-18 18:00:00,1.0,5,200,1017.9,97.0,10.0,92
2006-12-18 21:00:00,1.2,7,230,1016.7,97.0,10.0,94
2006-12-19 00:00:00,-3.0,2,230,1025.2,97.0,10.0,93
2006-12-19 03:00:00,-3.7,1,190,1025.1,97.0,10.0,89
2006-12-19 06:00:00,-4.0,2,170,1024.4,97.0,10.0,87
2006-12-19 09:00:00,-2.8,1,160,1022.0,97.0,10.0,91
2006-12-19 12:00:00,-1.0,2,230,1020.2,97.0,10.0,91
2006-12-19 15:00:00,-0.4,2,210,1018.8,97.0,10.0,90
2006-12-19 18:00:00,-1.9,3,240,1023.5,97.0,0.0,88
2006-12-19 21:00:00,-2.8,3,260,1024.3,97.0,10.0,91
2006-12-20 00:00:00,0.0,3,280,1018.1,97.0,10.0,88
2006-12-20 03:00:00,-1.4,2,280,1019.2,97.0,10.0,86
2006-12-20 06:00:00,-1.8,2,280,1021.0,98.0,10.0,84
2006-12-20 09:00:00,-2.8,1,220,1021.4,98.0,10.0,84
2006-12-20 12:00:00,-2.4,1,230,1021.9,98.0,10.0,89
2006-12-20 15:00:00,-3.5,0,0,1021.8,97.0,10.0,90
2006-12-20 18:00:00,-0.4,1,180,1017.9,97.0,10.0,90
2006-12-20 21:00:00,0.0,3,250,1017.0,97.0,10.0,88
2006-12-21 00:00:00,-3.6,0,0,1017.2,97.0,10.0,87
2006-12-21 03:00:00,-4.1,2,340,1016.3,97.0,10.0,84
2006-12-21 06:00:00,-5.1,2,340,1017.2,98.0,5.0,80
2006-12-21 09:00:00,-7.8,4,350,1017.4,98.0,8.0,81
2006-12-21 12:00:00,-8.7,4,320,1018.1,98.0,8.0,80
2006-12-21 15:00:00,-11.1,2,300,1019.8,97.0,10.0,85
2006-12-21 18:00:00,-4.1,1,70,1020.6,97.0,10.0,89
2006-12-21 21:00:00,-4.0,0,0,1018.8,97.0,10.0,89
2006-12-22 00:00:00,-11.5,2,300,1023.4,97.0,10.0,82
2006-12-22 03:00:00,-11.1,2,300,1024.2,97.0,10.0,82
2006-12-22 06:00:00,-10.0,2,280,1025.2,98.0,10.0,76
2006-12-22 09:00:00,-8.6,4,250,1025.0,98.0,7.0,74
2006-12-22 12:00:00,-11.3,2,240,1025.7,98.0,4.0,76
2006-12-22 15:00:00,-11.7,2,210,1025.5,97.0,10.0,86
2006-12-22 18:00:00,-11.9,2,300,1021.1,97.0,10.0,85
2006-12-22 21:00:00,-12.9,2,340,1022.9,97.0,10.0,85
2006-12-23 00:00:00,-9.7,3,200,1022.6,97.0,10.0,82
2006-12-23 03:00:00,-8.3,6,210,1020.2,97.0,10.0,83
2006-12-23 06:00:00,-6.9,7,200,1018.5,97.0,10.0,80
2006-12-23 09:00:00,-5.6,10,210,1015.2,97.0,10.0,82
2006-12-23 12:00:00,-5.6,10,190,1012.9,94.0,10.0,84
2006-12-23 15:00:00,-5.9,10,190,1010.1,97.0,10.0,87
2006-12-23 18:00:00,-12.1,3,220,1025.7,97.0,10.0,83
2006-12-23 21:00:00,-12.9,2,180,1024.7,97.0,10.0,84
2006-12-24 00:00:00,-6.0,10,180,999.7,97.0,10.0,89
2006-12-24 03:00:00,-5.4,10,220,997.1,97.0,10.0,92
2006-12-24 06:00:00,-4.4,5,200,996.2,97.0,10.0,91
2006-12-24 09:00:00,-1.4,4,180,993.7,97.0,10.0,86
2006-12-24 12:00:00,-1.8,3,250,994.0,97.0,10.0,86
2006-12-24 15:00:00,-2.1,6,250,995.8,97.0,10.0,85
